firstname,gender,probability
Gibril,M,0.000005263227944452032006
Gibryl,M,2.32886192232390797E-7
Gibson,M,7.10302886308791930E-7
Gideon,M,5.93859790192596532E-7
Gienek,M,3.14396359513727576E-7
Gienia,F,4.30839455629922974E-7
Gienowefa,F,2.56174811455629876E-7
Gift,F,9.89766316987660886E-7
Gifty,F,2.44530501844010337E-7
Gigliola,F,4.77416694076401133E-7
Gihad,M,2.67819121067249416E-7
Gihan,F,4.30839455629922974E-7
Gihane,F,0.000001618559036015116037
Gihen,F,3.60973597960205735E-7
Gihene,F,2.44530501844010337E-7
Gil,M,0.000041919514601830343410
Gil,F,9.08256149706324107E-7
Gilaine,F,2.32886192232390797E-7
Gilali,M,3.49329288348586195E-7
Gilbert,M,0.00209714016105267912
Gilbert,F,0.000001280874057278149382
Gilberte,F,0.00072399659441205651
Gilberthe,F,0.000001374028534171105701
Gilbertine,F,4.07550836406683894E-7
Gilberto,M,0.000004110441292901697562
Gilda,M,9.19900459317943647E-7
Gilda,F,0.000026991509679734093340
Gildas,F,0.000002119264349314756250
Gildas,M,0.000091081789782088040599
Gildo,M,0.000001571981797568637878
Gildwen,M,4.89061003688020673E-7
Gilen,M,6.52081338250694231E-7
Giles,M,0.000002619969662614396463
Gilette,F,0.000017268511154031777577
Gilia,F,5.35638242134498832E-7
Gilian,M,0.000002061042801256658551
Giliane,F,0.000003830977862222828606
Gill,M,0.000001385672843782725241
Gill,F,3.02752049902108036E-7
Gille,M,0.000006171484094158356113
Gillen,M,4.77416694076401133E-7
Gilles,M,0.00204442637144087747
Gilles,F,0.000001874733847470745914
Gillette,F,0.000027387416206529157695
Gillia,F,2.32886192232390797E-7
Gillian,F,0.000003772756314164730907
Gillian,M,0.000007207827649592495159
Gilliane,F,0.000006555746311341800928
Gillianne,F,2.67819121067249416E-7
Gillie,F,3.60973597960205735E-7
Gilmar,M,2.91107740290488496E-7
Gilonne,F,2.44530501844010337E-7
Gils,M,2.56174811455629876E-7
Gilson,M,6.87014267085552850E-7
Gimmy,M,8.84967530483085028E-7
Gina,F,0.000065638973280699346057
Gina-maria,F,3.14396359513727576E-7
Gine,F,2.44530501844010337E-7
Ginella,F,2.67819121067249416E-7
Gines,M,0.000005356382421344988325
Ginesa,F,6.17148409415835611E-7
Ginet,M,6.28792719027455151E-7
Ginete,F,4.07550836406683894E-7
Ginetta,F,8.61678911259845948E-7
Ginette,F,0.00153253087660447088
Ginevra,F,8.26745982424987328E-7
Ginez,M,2.91107740290488496E-7
Ginger,F,0.000002701479829895733242
Ginia,F,2.79463430678868956E-7
Ginna,F,5.00705313299640213E-7
Ginnette,F,4.07550836406683894E-7
Ginny,F,3.84262217183444815E-7
Gino,M,0.000073708479841551687163
Ginot,M,0.000001606914726403496497
Gio,M,3.02752049902108036E-7
Gioacchino,M,7.80168743978509169E-7
Gioconda,F,3.14396359513727576E-7
Gioia,F,0.000004715945392705913634
Giordano,M,0.000001839800918635887294
Giorgi,M,0.000001606914726403496497
Giorgia,F,0.000003109030666302417136
Giorgio,M,0.000005810510496198150378
Giosue,M,2.67819121067249416E-7
Giosuè,M,2.44530501844010337E-7
Giovan,M,0.000002282284683877429808
Giovana,F,0.000002095975730091517171
Giovane,M,5.82215480580976992E-7
Giovani,M,0.000013169714170741699555
Giovanina,F,8.73323220871465488E-7
Giovann,M,0.000001211008199608432143
Giovanna,F,0.000022240631358193321087
Giovanne,M,3.95906526795064354E-7
Giovanni,M,0.00013074230831926419
Giovannina,F,0.000001350739914947866621
Giovanny,M,0.000012540921451714244404
Giovany,M,0.000006089973926877019334
Gipsy,F,0.000003842622171834448146
Girard,M,0.000003551514431543959650
Giraud,M,4.89061003688020673E-7
Gireg,M,0.000001187719580385193063
Girel,M,2.44530501844010337E-7
Giro,M,2.79463430678868956E-7
Girolamo,M,9.89766316987660886E-7
Girons,M,2.79463430678868956E-7
Gisel,M,2.56174811455629876E-7
Gisela,F,0.000002095975730091517171
Giselaine,F,0.000003248762381641851614
Giselda,F,3.84262217183444815E-7
Gisele,F,5.12349622911259753E-7
Gisèle,M,9.54833388152802267E-7
Gisèle,F,0.00159588756520129279
Giselene,F,7.91813053590128709E-7
Gisella,F,0.000001047987865045758585
Giselle,F,0.000082197181548422331704
Gisette,F,0.000001199363889996812603
Gishlaine,F,0.000003120674975914036676
Gislain,M,0.000006916719909302006663
Gislaine,F,0.000058559233036834665836
Gisleine,F,4.54128074853162054E-7
Gislene,F,0.000004576213677366479156
Gislhain,M,3.72617907571825275E-7
Gislhaine,F,0.000012401189736374809926
Gismond,M,2.32886192232390797E-7
Gismonde,F,0.000004972120204161543510
Gita,F,0.000001094565103492236745
Gitane,F,0.000001851445228247506834
Giulia,F,0.00013420066827391520
Giulian,M,0.000025547615287893270401
Giuliana,F,0.000015300622829668075345
Giuliane,F,5.47282551746118372E-7
Giuliane,M,2.67819121067249416E-7
Giuliann,M,0.000001956244014752082692
Giulianna,F,7.80168743978509169E-7
Giuliano,M,0.000010153837981332238737
Giulietta,F,0.000001245941128443290762
Giulio,M,0.000008884608233665708895
Giullia,F,0.000001583626107180257418
Giullian,M,0.000001269229747666529842
Giulya,F,0.000001420605772617583860
Giulyan,M,0.000001234296818831671223
Giuseppa,F,0.000001641847655238355117
Giuseppe,M,0.000027806611352547461129
Giuseppina,F,0.000008220882585803395124
Giusy,F,2.91107740290488496E-7
Given,M,2.56174811455629876E-7
Gizele,F,0.000001735002132131311436
Gizelle,F,0.000002305573303100668888
Gizem,F,0.000007743465891726993991
Gladice,F,3.72617907571825275E-7
Gladie,F,0.000002631613972226016003
Gladis,F,0.000002596681043391157383
Gladisse,F,3.60973597960205735E-7
Glady,F,0.000001478827320675681559
Gladys,F,0.00011608212251823519
Gladysse,F,2.91107740290488496E-7
Glaudia,F,3.37684978736966655E-7
Glawdys,F,0.000004285105937075990660
Gleb,M,3.60973597960205735E-7
Glen,M,0.000005973530830760823936
Glenda,F,0.000001001410626599280426
Glenn,M,0.000019469285670627870606
Glenn,F,2.79463430678868956E-7
Glodi,M,6.75369957473933311E-7
Glodie,F,5.12349622911259753E-7
Glodie,M,3.49329288348586195E-7
Glody,M,7.56880124755270089E-7
Gloire,M,0.000001956244014752082692
Gloire,F,0.000001152786651550334444
Gloria,F,0.000038985148579702219372
Gloriana,F,2.91107740290488496E-7
Gloriane,F,9.31544768929563187E-7
Glorianne,F,2.56174811455629876E-7
Glory,M,6.28792719027455151E-7
Glory,F,8.84967530483085028E-7
Glorya,F,4.30839455629922974E-7
Glwadys,F,0.000007149606101534397459
Glynis,F,5.93859790192596532E-7
Gnilane,F,3.49329288348586195E-7
Gnima,F,0.000001106209413103856284
Gnouma,F,9.31544768929563187E-7
Goan,M,2.44530501844010337E-7
Gochen,M,3.72617907571825275E-7
Godefroi,M,7.33591505532031010E-7
Godefroy,F,0.000001059632174657378125
Godefroy,M,0.000013123136932295221395
Godelaine,F,6.87014267085552850E-7
Godeleine,F,0.000006171484094158356113
Godelieve,F,0.000001606914726403496497
Godeline,F,2.79463430678868956E-7
Godelive,F,9.08256149706324107E-7
Godfroy,F,8.03457363201748249E-7
Godfroy,M,0.000002422016399216864286
Godric,M,2.67819121067249416E-7
Godson,M,2.91107740290488496E-7
Godstime,M,3.26040669125347115E-7
Godwin,M,0.000001141142341938714904
Goeffrey,M,3.37684978736966655E-7
Goery,M,3.02752049902108036E-7
Gohan,M,0.000002305573303100668888
Gohar,F,4.19195146018303434E-7
Gokan,M,0.000002107620039703136710
Gokay,M,7.10302886308791930E-7
Gökay,M,2.67819121067249416E-7
Gokce,F,5.58926861357737912E-7
Gokdeniz,M,3.14396359513727576E-7
Gokhan,M,0.000008395547229977688222
Gökhan,M,8.73323220871465488E-7
Gokmen,M,4.42483765241542514E-7
Goksel,M,4.89061003688020673E-7
Golan,M,2.79463430678868956E-7
Golbert,M,2.67819121067249416E-7
Golda,F,0.000001455538701452442480
Goldie,F,2.67819121067249416E-7
Golven,M,6.52081338250694231E-7
Gonca,F,5.47282551746118372E-7
Goncalo,M,0.000001362384224559486161
Gonçalo,M,0.000001769935060966170055
Gonthier,M,3.49329288348586195E-7
Gontran,M,0.000016302033456267355771
Gontran,F,0.000001502115939898920639
Gontrand,F,5.00705313299640213E-7
Gontrand,M,0.000002980943260574602198
Gonul,F,0.000001502115939898920639
Gonzague,M,0.000022182409810135223388
Gonzalo,M,0.000002328861922323907967
Gonzalve,M,2.32886192232390797E-7
Gopal,M,2.44530501844010337E-7
Gor,M,3.60973597960205735E-7
Gora,M,5.58926861357737912E-7
Goran,M,0.000011027161202203704225
Gordan,M,3.84262217183444815E-7
Gordana,F,0.000002817922926011928640
Gordon,M,0.000005472825517461183723
Gorete,F,0.000001350739914947866621
Gorette,F,6.05504099804216071E-7
Gorge,M,0.000001152786651550334444
Gorica,F,4.42483765241542514E-7
Gorka,M,0.000002037754182033419471
Gorkem,M,0.000001141142341938714904
Goshen,M,3.26040669125347115E-7
Gottfried,M,0.000001199363889996812603
Gottlieb,M,4.07550836406683894E-7
Goudo,F,3.84262217183444815E-7
Goulam,M,4.30839455629922974E-7
Goulven,M,0.000018758982784319078676
Goulvenn,M,3.26040669125347115E-7
Goulwen,M,0.000003353561168146427473
Goulwenn,M,3.37684978736966655E-7
Goundo,F,0.000009548333881528022666
Goundoba,F,0.000004017286816008741243
Goustan,M,6.52081338250694231E-7
Govinda,M,3.72617907571825275E-7
Gowtham,M,2.56174811455629876E-7
Gozde,F,0.000001117853722715475824
Graca,F,8.84967530483085028E-7
Grace,F,0.000039043370127760317071
Grace,M,6.63725647862313771E-7
Grâce,F,0.000004564569367754859616
Grace-divine,F,5.93859790192596532E-7
Grace-emmanuelle,F,3.37684978736966655E-7
Grace-marie,F,2.79463430678868956E-7
Gracia,M,2.32886192232390797E-7
Gracia,F,0.000004401549033192186058
Graciana,F,2.56174811455629876E-7
Graciane,F,0.000001129498032327095364
Gracianne,F,0.000005857087734644628538
Graciano,M,3.02752049902108036E-7
Gracie,F,0.000004972120204161543510
Graciela,F,6.05504099804216071E-7
Graciella,F,0.000001548693178345398798
Gracielle,F,3.49329288348586195E-7
Gracien,M,0.000001036343555434139045
Gracienne,F,9.78122007376041346E-7
Graciete,F,0.000001222652509220051683
Graciette,F,8.03457363201748249E-7
Gracieuse,F,0.000030601245659336150690
Gracieux,M,3.14396359513727576E-7
Gracinda,F,0.000001432250082229203400
Gracy,F,0.000001898022466693984993
Gradi,M,8.15101672813367789E-7
Grady,M,5.12349622911259753E-7
Graham,M,0.000001455538701452442480
Graig,M,0.000001152786651550334444
Grant,M,4.77416694076401133E-7
Grasiella,F,3.60973597960205735E-7
Grat,M,7.33591505532031010E-7
Gratian,M,6.52081338250694231E-7
Gratiane,F,0.000001059632174657378125
Gratianne,F,0.000005542691375130900962
Gratien,M,0.000018491163663251829260
Gratien,F,3.72617907571825275E-7
Gratienne,F,0.000009187360283567816931
Gratieuse,F,3.02752049902108036E-7
Grayce,F,2.44530501844010337E-7
Grayson,M,3.72617907571825275E-7
Grazia,F,0.000004459770581250283757
Graziano,M,0.000001315806986113008001
Graziela,F,0.000001571981797568637878
Graziella,F,0.000087588496898602178648
Grazielle,F,7.68524434366889629E-7
Grazziella,F,6.40437028639074691E-7
Great,M,3.60973597960205735E-7
Greg,M,0.000009152427354732958311
Gregg,M,7.10302886308791930E-7
Gregoire,M,0.000005251583634840412466
Grégoire,M,0.00030410278981705590
Grégoire,F,0.000006695478026681235406
Gregor,M,0.000004599502296589718235
Grégor,M,5.00705313299640213E-7
Gregori,M,0.000004634435225424576855
Grégori,M,6.40437028639074691E-7
Gregoria,F,0.000001758290751354550515
Gregorian,M,2.56174811455629876E-7
Gregorie,M,0.000002177485897372853949
Gregorie,F,3.72617907571825275E-7
Grégorie,M,4.77416694076401133E-7
Gregorio,M,0.000004168662840959795261
Gregory,M,0.00093408322842489625
Grégory,M,0.00013360680848372260
Greta,F,0.000004180307150571414801
Gretchen,F,3.02752049902108036E-7
Grete,F,2.79463430678868956E-7
Gretel,F,0.000001071276484268997665
Gretta,F,4.42483765241542514E-7
Greyson,M,2.79463430678868956E-7
Grichka,M,6.63725647862313771E-7
Grigor,M,4.07550836406683894E-7
Grigori,M,5.00705313299640213E-7
Grigory,M,2.56174811455629876E-7
Griselda,F,0.000001187719580385193063
Guadalupe,F,7.56880124755270089E-7
Gualbert,M,0.000004797455559987250413
Gualbert,F,9.89766316987660886E-7
Gualberte,F,8.50034601648226408E-7
Gualter,M,3.14396359513727576E-7
Gudrun,F,6.98658576697172390E-7
Gueda,F,4.42483765241542514E-7
Gueladio,M,2.32886192232390797E-7
Guelor,M,3.37684978736966655E-7
Guenael,M,0.000017315088392478255736
Guenael,F,6.87014267085552850E-7
Guenaël,M,6.05504099804216071E-7
Guénaël,M,0.000002095975730091517171
Guenaele,F,0.000001164430961161953984
Guenaelle,F,0.000017140423748303962639
Guenaëlle,F,0.000001653491964849974657
Guénaelle,F,3.72617907571825275E-7
Guénaëlle,F,0.000001688424893684833276
Guenahel,M,5.70571170969357452E-7
Guendalina,F,2.32886192232390797E-7
Guenhael,M,0.000003178896523972134375
Guenhaelle,F,5.12349622911259753E-7
Guenia,F,3.14396359513727576E-7
Guenievre,F,9.78122007376041346E-7
Guenièvre,F,2.32886192232390797E-7
Guenola,F,0.000007184539030369256079
Guénola,F,0.000001420605772617583860
Guenole,F,2.91107740290488496E-7
Guenole,M,0.000009431890785411827267
Guénolé,M,0.000001537048868733779258
Guenolee,F,7.80168743978509169E-7
Gueoula,F,3.84262217183444815E-7
Guerchom,M,3.14396359513727576E-7
Gueric,M,0.000001339095605336247081
Guéric,M,2.32886192232390797E-7
Guerick,M,2.44530501844010337E-7
Guerin,M,0.000001385672843782725241
Guerina,F,2.79463430678868956E-7
Guerino,M,0.000002654902591449255083
Guerlain,M,0.000002119264349314756250
Guerlin,M,3.60973597960205735E-7
Guerline,F,5.23993932522879293E-7
Guermia,F,2.32886192232390797E-7
Guerric,M,0.000004809099869598869952
Guerrino,M,4.19195146018303434E-7
Guerschom,M,5.35638242134498832E-7
Guershom,M,3.49329288348586195E-7
Guessy,F,3.02752049902108036E-7
Guetty,F,7.56880124755270089E-7
Gueven,M,4.07550836406683894E-7
Guevin,M,3.02752049902108036E-7
Guewen,M,0.000005577624303965759582
Guewenn,M,3.95906526795064354E-7
Guglielmo,M,0.000001001410626599280426
Gui,M,0.000003609735979602057349
Guibert,M,0.000002095975730091517171
Guichard,M,2.56174811455629876E-7
Guida,F,0.000001152786651550334444
Guide,M,3.37684978736966655E-7
Guido,M,0.000012273102330646994987
Guigner,M,4.54128074853162054E-7
Guil,M,2.79463430678868956E-7
Guila,F,0.000001956244014752082692
Guilain,M,0.000005763933257751672219
Guilaine,F,0.000031439635951372757558
Guilan,M,3.26040669125347115E-7
Guilaume,M,2.44530501844010337E-7
Guilbert,M,0.000001245941128443290762
Guilem,M,3.95906526795064354E-7
Guilene,F,0.000005973530830760823936
Guilène,F,7.45235815143650550E-7
Guilhain,M,2.32886192232390797E-7
Guilhaine,F,0.000001222652509220051683
Guilhaume,M,0.000002689835520284113702
Guilhem,M,0.000094342196473341511753
Guilhèm,M,2.91107740290488496E-7
Guilhen,M,2.44530501844010337E-7
Guilhene,F,5.00705313299640213E-7
Guilherm,M,4.89061003688020673E-7
Guilherme,M,0.000004401549033192186058
Guilhermina,F,2.44530501844010337E-7
Guilhermine,F,6.05504099804216071E-7
Guilia,F,7.21947195920411470E-7
Guilian,M,0.000003097386356690797596
Guiliana,F,3.72617907571825275E-7
Guiliane,F,3.72617907571825275E-7
Guiliann,M,4.30839455629922974E-7
Guiliano,M,5.93859790192596532E-7
Guilio,M,6.17148409415835611E-7
Guillain,M,0.000001932955395528843613
Guillaine,F,0.000002049398491645039011
Guillan,M,2.79463430678868956E-7
Guillaume,F,0.000001723357822519691896
Guillaume,M,0.00259186029921194689
Guillaume-alexandre,M,0.000001024699245822519506
Guillaumette,F,0.000005391315350179846944
Guillaumine,F,0.000002748057068342211401
Guillelmine,F,2.56174811455629876E-7
Guillem,M,0.000009396957856576968648
Guillemette,F,0.000046658748613759496124
Guillemin,M,3.37684978736966655E-7
Guillemine,F,0.000001653491964849974657
Guillen,M,3.49329288348586195E-7
Guillerme,M,3.26040669125347115E-7
Guillermine,F,7.10302886308791930E-7
Guillermo,M,0.000004087152673678458483
Guillian,M,0.000005647490161635476821
Guilliane,F,2.91107740290488496E-7
Guillyan,M,3.72617907571825275E-7
Guilmette,F,6.98658576697172390E-7
Guilyan,M,6.63725647862313771E-7
Guilyann,M,3.60973597960205735E-7
Guimba,M,4.77416694076401133E-7
Guinel,M,3.72617907571825275E-7
Guiorgui,M,2.91107740290488496E-7
Guirec,M,0.000005449536898237944643
Guireg,M,3.14396359513727576E-7
Guiseppa,F,6.52081338250694231E-7
Guiseppe,M,0.000012936827978509308758
Guiseppina,F,0.000003900843719892545845
Guislain,M,0.000006031752378818921635
Guislaine,F,0.000013751929651322676547
Guita,F,3.26040669125347115E-7
Guito,M,0.000001176075270773573523
Guive,M,2.44530501844010337E-7
Gul,F,0.000002980943260574602198
Gül,F,6.17148409415835611E-7
Gulay,F,0.000003365205477758047013
Gülay,F,3.60973597960205735E-7
Gulbahar,F,7.10302886308791930E-7
Gulben,F,2.56174811455629876E-7
Gulbeyaz,F,3.49329288348586195E-7
Gulcan,F,0.000003306983929699949313
Gülcan,F,3.02752049902108036E-7
Gulcin,F,6.17148409415835611E-7
Guldane,F,4.42483765241542514E-7
Gulden,F,0.000001013054936210899966
Gulderen,F,3.02752049902108036E-7
Guler,F,9.31544768929563187E-7
Güler,F,3.26040669125347115E-7
Guleser,F,2.79463430678868956E-7
Gulfidan,F,3.02752049902108036E-7
Gulhan,F,0.000001292518366889768922
Gulhanim,F,2.91107740290488496E-7
Gulian,M,4.07550836406683894E-7
Gulistan,F,6.17148409415835611E-7
Gulizar,F,6.17148409415835611E-7
Gullu,F,8.84967530483085028E-7
Gulnaz,F,2.44530501844010337E-7
Gulnur,F,5.82215480580976992E-7
Gulperi,F,3.02752049902108036E-7
Gulsah,F,7.10302886308791930E-7
Gulsen,F,0.000001991176943586941312
Gülsen,F,3.14396359513727576E-7
Gulseren,F,6.75369957473933311E-7
Gulsum,F,0.000002363794851158766587
Gülsüm,F,3.60973597960205735E-7
Gulsun,F,0.000001001410626599280426
Gulten,F,0.000001455538701452442480
Guluzar,F,6.28792719027455151E-7
Gunay,F,2.91107740290488496E-7
Gunay,M,4.89061003688020673E-7
Guner,M,2.32886192232390797E-7
Gunes,F,3.49329288348586195E-7
Guney,M,0.000001641847655238355117
Güney,M,6.40437028639074691E-7
Gungor,M,2.79463430678868956E-7
Gunter,M,0.000001839800918635887294
Gunther,M,0.000005705711709693574520
Gurbet,F,6.28792719027455151E-7
Gurhan,M,2.91107740290488496E-7
Gurkan,M,0.000002130908658926375790
Gürkan,M,3.02752049902108036E-7
Gurval,M,9.31544768929563187E-7
Gurvan,M,0.000023148887507899645194
Gurvann,M,0.000001560337487957018338
Gurwal,M,3.02752049902108036E-7
Gurwan,M,0.000002969298950962982658
Gurwann,M,6.05504099804216071E-7
Gus,M,4.54128074853162054E-7
Gusta,F,4.77416694076401133E-7
Gustav,M,0.000001467183011064062019
Gustave,M,0.00041518950351190631
Gustave,F,0.000001991176943586941312
Gustavie,F,0.000002946010331739743579
Gustavine,F,8.84967530483085028E-7
Gustavo,M,0.000003376849787369666553
Gustin,M,0.000001944599705140463153
Gustine,F,2.32886192232390797E-7
Gutemberg,M,3.95906526795064354E-7
Guven,M,0.000001059632174657378125
Guy,F,0.000002561748114556298764
Guy,M,0.00309407937276109765
Guy-alain,M,2.32886192232390797E-7
Guy-albert,M,0.000001909666776305604533
Guy-andré,M,0.000001397317153394344780
Guyaume,M,3.60973597960205735E-7
Guy-bernard,M,2.44530501844010337E-7
Guybert,M,3.49329288348586195E-7
Guy-claude,M,4.42483765241542514E-7
Guy-daniel,M,3.02752049902108036E-7
Guy-emmanuel,M,3.02752049902108036E-7
Guy-françois,M,4.65772384464781593E-7
Guy-jean,M,2.44530501844010337E-7
Guylain,M,0.000005170073467559075687
Guylaine,F,0.000085166480499385314362
Guylan,M,8.26745982424987328E-7
Guylann,M,2.44530501844010337E-7
Guy-laurent,M,3.49329288348586195E-7
Guyleine,F,4.30839455629922974E-7
Guylene,F,0.000035398701219323401102
Guylène,F,0.000003667957527660155048
Guylhaine,F,5.23993932522879293E-7
Guylhem,M,5.23993932522879293E-7
Guylian,M,0.000002468593637663342445
Guyliane,F,4.89061003688020673E-7
Guyliann,M,3.14396359513727576E-7
